# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	82921	83394	-	WP_147000594.1	WP_147000594.1		phage holin family protein		66530626	FGL83_RS00365	474	157	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83397	83630	-						66530627	FGL83_RS00370	234		old_locus_tag=FGL83_00370
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83397	83630	-	WP_243129773.1	WP_243129773.1		hypothetical protein		66530627	FGL83_RS00370	234	77	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83633	83773	-						66532355	FGL83_RS09090	141		
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83633	83773	-	WP_186727228.1	WP_186727228.1		hypothetical protein		66532355	FGL83_RS09090	141	46	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83776	89091	-						66530628	FGL83_RS00375	5316		old_locus_tag=FGL83_00375
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	83776	89091	-	WP_147000595.1	WP_147000595.1		phage tail protein		66530628	FGL83_RS00375	5316	1771	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	89088	89816	-						66530629	FGL83_RS00380	729		old_locus_tag=FGL83_00380
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	89088	89816	-	WP_147000596.1	WP_147000596.1		phage tail family protein		66530629	FGL83_RS00380	729	242	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	89816	92899	-						66530630	FGL83_RS00385	3084		old_locus_tag=FGL83_00385
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	89816	92899	-	WP_147000597.1	WP_147000597.1		tape measure protein		66530630	FGL83_RS00385	3084	1027	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	92892	93461	-						66530631	FGL83_RS00390	570		old_locus_tag=FGL83_00390
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	92892	93461	-	WP_147000598.1	WP_147000598.1		Gp15 family bacteriophage protein		66530631	FGL83_RS00390	570	189	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	93463	93801	-						66530632	FGL83_RS00395	339		old_locus_tag=FGL83_00395
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	93463	93801	-	WP_147000599.1	WP_147000599.1		hypothetical protein		66530632	FGL83_RS00395	339	112	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	93843	94310	-						66530633	FGL83_RS00400	468		old_locus_tag=FGL83_00400
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	93843	94310	-	WP_129873494.1	WP_129873494.1		phage tail protein		66530633	FGL83_RS00400	468	155	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	94310	94708	-						66530634	FGL83_RS00405	399		old_locus_tag=FGL83_00405
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	94310	94708	-	WP_147000600.1	WP_147000600.1		minor capsid protein		66530634	FGL83_RS00405	399	132	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	94708	95049	-						66530635	FGL83_RS00410	342		old_locus_tag=FGL83_00410
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	94708	95049	-	WP_147000601.1	WP_147000601.1		minor capsid protein		66530635	FGL83_RS00410	342	113	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95049	95390	-						66530636	FGL83_RS00415	342		old_locus_tag=FGL83_00415
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95049	95390	-	WP_186727229.1	WP_186727229.1		putative minor capsid protein		66530636	FGL83_RS00415	342	113	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95383	95772	-						66530637	FGL83_RS00420	390		old_locus_tag=FGL83_00420
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95383	95772	-	WP_147000603.1	WP_147000603.1		hypothetical protein		66530637	FGL83_RS00420	390	129	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95810	96052	-						66530638	FGL83_RS00425	243		old_locus_tag=FGL83_00425
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	95810	96052	-	WP_147000604.1	WP_147000604.1		hypothetical protein		66530638	FGL83_RS00425	243	80	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	96064	96894	-						66530639	FGL83_RS00430	831		old_locus_tag=FGL83_00430
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	96064	96894	-	WP_147000605.1	WP_147000605.1		N4-gp56 family major capsid protein		66530639	FGL83_RS00430	831	276	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	96897	97508	-						66530640	FGL83_RS00435	612		old_locus_tag=FGL83_00435
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	96897	97508	-	WP_147000606.1	WP_147000606.1		phage scaffolding protein		66530640	FGL83_RS00435	612	203	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	97615	98811	-						66530641	FGL83_RS00440	1197		old_locus_tag=FGL83_00440
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	97615	98811	-	WP_147000607.1	WP_147000607.1		capsid protein		66530641	FGL83_RS00440	1197	398	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	98814	100256	-						66530642	FGL83_RS00445	1443		old_locus_tag=FGL83_00445
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	98814	100256	-	WP_243129774.1	WP_243129774.1		phage portal protein		66530642	FGL83_RS00445	1443	480	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	100316	101641	-						66530643	FGL83_RS00450	1326		old_locus_tag=FGL83_00450
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	100316	101641	-	WP_147000609.1	WP_147000609.1		PBSX family phage terminase large subunit		66530643	FGL83_RS00450	1326	441	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	101625	102206	-						66530644	FGL83_RS00455	582		old_locus_tag=FGL83_00455
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	101625	102206	-	WP_147000610.1	WP_147000610.1		terminase small subunit		66530644	FGL83_RS00455	582	193	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	102280	102783	-						66530645	FGL83_RS00460	504		old_locus_tag=FGL83_00460
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	102280	102783	-	WP_147000611.1	WP_147000611.1		hypothetical protein		66530645	FGL83_RS00460	504	167	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	102913	103536	-						66530646	FGL83_RS00465	624		old_locus_tag=FGL83_00465
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	102913	103536	-	WP_147000612.1	WP_147000612.1		hypothetical protein		66530646	FGL83_RS00465	624	207	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	103850	104494	-						66530647	FGL83_RS00475	645		old_locus_tag=FGL83_00475
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	103850	104494	-	WP_147000614.1	WP_147000614.1		hypothetical protein		66530647	FGL83_RS00475	645	214	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	104811	105335	-						66530648	FGL83_RS00480	525		old_locus_tag=FGL83_00480
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	104811	105335	-	WP_147000615.1	WP_147000615.1		DUF722 domain-containing protein		66530648	FGL83_RS00480	525	174	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	105366	105692	-						66530649	FGL83_RS00485	327		old_locus_tag=FGL83_00485
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	105366	105692	-	WP_147000616.1	WP_147000616.1		hypothetical protein		66530649	FGL83_RS00485	327	108	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	105883	106191	-						66530650	FGL83_RS00495	309		old_locus_tag=FGL83_00495
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	105883	106191	-	WP_243129775.1	WP_243129775.1		helix-turn-helix transcriptional regulator		66530650	FGL83_RS00495	309	102	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	106166	106324	-						66532356	FGL83_RS09095	159		
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	106166	106324	-	WP_186727230.1	WP_186727230.1		hypothetical protein		66532356	FGL83_RS09095	159	52	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	106314	107363	-						66530651	FGL83_RS00500	1050		old_locus_tag=FGL83_00500
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	106314	107363	-	WP_147000619.1	WP_147000619.1		DNA cytosine methyltransferase		66530651	FGL83_RS00500	1050	349	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	107364	107756	-						66530652	FGL83_RS00505	393		old_locus_tag=FGL83_00505
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	107364	107756	-	WP_147001472.1	WP_147001472.1		dTDP-glucose pyrophosphorylase		66530652	FGL83_RS00505	393	130	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	107737	108453	-						66530653	FGL83_RS00510	717		old_locus_tag=FGL83_00510
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	107737	108453	-	WP_147000620.1	WP_147000620.1		putative HNHc nuclease		66530653	FGL83_RS00510	717	238	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	108466	108879	-					ssb	66530654	FGL83_RS00515	414		old_locus_tag=FGL83_00515
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	108466	108879	-	WP_147000621.1	WP_147000621.1		single-stranded DNA-binding protein	ssb	66530654	FGL83_RS00515	414	137	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	108872	109489	-						66530655	FGL83_RS00520	618		old_locus_tag=FGL83_00520
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	108872	109489	-	WP_147000622.1	WP_147000622.1		ERF family protein		66530655	FGL83_RS00520	618	205	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	109486	110394	-						66530656	FGL83_RS00525	909		old_locus_tag=FGL83_00525
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	109486	110394	-	WP_147000623.1	WP_147000623.1		DUF1351 domain-containing protein		66530656	FGL83_RS00525	909	302	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	110479	110736	-						66530657	FGL83_RS00530	258		old_locus_tag=FGL83_00530
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	110479	110736	-	WP_146975069.1	WP_146975069.1		hypothetical protein		66530657	FGL83_RS00530	258	85	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	110740	111537	-						66530658	FGL83_RS00535	798		old_locus_tag=FGL83_00535
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	110740	111537	-	WP_147000624.1	WP_147000624.1		DNA replication protein		66530658	FGL83_RS00535	798	265	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111538	111738	-						66530659	FGL83_RS00540	201		old_locus_tag=FGL83_00540
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111538	111738	-	WP_147000625.1	WP_147000625.1		hypothetical protein		66530659	FGL83_RS00540	201	66	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111728	111925	-						66530660	FGL83_RS00545	198		old_locus_tag=FGL83_00545
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111728	111925	-	WP_147000626.1	WP_147000626.1		helix-turn-helix domain-containing protein		66530660	FGL83_RS00545	198	65	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111925	112164	-						66530661	FGL83_RS00550	240		old_locus_tag=FGL83_00550
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	111925	112164	-	WP_147000627.1	WP_147000627.1		hypothetical protein		66530661	FGL83_RS00550	240	79	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	112281	112541	-						66530662	FGL83_RS00555	261		old_locus_tag=FGL83_00555
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	112281	112541	-	WP_147000628.1	WP_147000628.1		hypothetical protein		66530662	FGL83_RS00555	261	86	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	112531	113289	-						66530663	FGL83_RS00560	759		old_locus_tag=FGL83_00560
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	112531	113289	-	WP_147000629.1	WP_147000629.1		phage antirepressor KilAC domain-containing protein		66530663	FGL83_RS00560	759	252	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	113299	113523	-						66530664	FGL83_RS00565	225		old_locus_tag=FGL83_00565
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	113299	113523	-	WP_055308153.1	WP_055308153.1		hypothetical protein		66530664	FGL83_RS00565	225	74	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	113786	114133	+						66530665	FGL83_RS00570	348		old_locus_tag=FGL83_00570
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	113786	114133	+	WP_147000630.1	WP_147000630.1		helix-turn-helix domain-containing protein		66530665	FGL83_RS00570	348	115	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	114137	114571	+						66530666	FGL83_RS00575	435		old_locus_tag=FGL83_00575
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	114137	114571	+	WP_147000631.1	WP_147000631.1		hypothetical protein		66530666	FGL83_RS00575	435	144	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	114622	115215	+						66530667	FGL83_RS00580	594		old_locus_tag=FGL83_00580
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	114622	115215	+	WP_147000632.1	WP_147000632.1		hypothetical protein		66530667	FGL83_RS00580	594	197	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	115384	116457	+						66530668	FGL83_RS00585	1074		old_locus_tag=FGL83_00585
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	115384	116457	+	WP_147000633.1	WP_147000633.1		site-specific integrase		66530668	FGL83_RS00585	1074	357	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	116518	118065	-					guaA	66530669	FGL83_RS00590	1548		old_locus_tag=FGL83_00590
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	116518	118065	-	WP_095652483.1	WP_095652483.1		glutamine-hydrolyzing GMP synthase	guaA	66530669	FGL83_RS00590	1548	515	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	118108	119088	-						66530670	FGL83_RS00595	981		old_locus_tag=FGL83_00595
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	118108	119088	-	WP_147000634.1	WP_147000634.1		IMP dehydrogenase		66530670	FGL83_RS00595	981	326	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	119112	120284	-						66530671	FGL83_RS00600	1173		old_locus_tag=FGL83_00600
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	119112	120284	-	WP_077282455.1	WP_077282455.1		IMP dehydrogenase		66530671	FGL83_RS00600	1173	390	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	120648	121826	-						66530672	FGL83_RS00605	1179		old_locus_tag=FGL83_00605
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	120648	121826	-	WP_147000635.1	WP_147000635.1		C40 family peptidase		66530672	FGL83_RS00605	1179	392	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	121951	122847	-					htpX	66530673	FGL83_RS00610	897		old_locus_tag=FGL83_00610
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	121951	122847	-	WP_147000636.1	WP_147000636.1		zinc metalloprotease HtpX	htpX	66530673	FGL83_RS00610	897	298	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	122847	123395	-						66530674	FGL83_RS00615	549		old_locus_tag=FGL83_00615
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	122847	123395	-	WP_147000637.1	WP_147000637.1		LemA family protein		66530674	FGL83_RS00615	549	182	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	123454	124371	-						66530675	FGL83_RS00620	918		old_locus_tag=FGL83_00620
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	123454	124371	-	WP_147000638.1	WP_147000638.1		hypothetical protein		66530675	FGL83_RS00620	918	305	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	124378	125229	-						66530676	FGL83_RS00625	852		old_locus_tag=FGL83_00625
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	124378	125229	-	WP_147000639.1	WP_147000639.1		hydrolase		66530676	FGL83_RS00625	852	283	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	125347	127350	-						66530677	FGL83_RS00630	2004		old_locus_tag=FGL83_00630
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	125347	127350	-	WP_147000640.1	WP_147000640.1		oligosaccharide flippase family protein		66530677	FGL83_RS00630	2004	667	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	127412	129823	-					leuS	66530678	FGL83_RS00635	2412		old_locus_tag=FGL83_00635
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	127412	129823	-	WP_147000641.1	WP_147000641.1		leucine--tRNA ligase	leuS	66530678	FGL83_RS00635	2412	803	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	130168	130806	+						66530679	FGL83_RS00640	639		old_locus_tag=FGL83_00640
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	130168	130806	+	WP_147000642.1	WP_147000642.1		phosphatase PAP2 family protein		66530679	FGL83_RS00640	639	212	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	130787	131308	+						66530680	FGL83_RS00645	522		old_locus_tag=FGL83_00645
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	130787	131308	+	WP_147000643.1	WP_147000643.1		SAM-dependent methyltransferase		66530680	FGL83_RS00645	522	173	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	131320	132102	+						66530681	FGL83_RS00650	783		old_locus_tag=FGL83_00650
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	131320	132102	+	WP_147000644.1	WP_147000644.1		peptidylprolyl isomerase		66530681	FGL83_RS00650	783	260	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	132133	132576	-						66530682	FGL83_RS00655	444		old_locus_tag=FGL83_00655
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	132133	132576	-	WP_147000645.1	WP_147000645.1		universal stress protein		66530682	FGL83_RS00655	444	147	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	132688	133383	-					rpiA	66530683	FGL83_RS00660	696		old_locus_tag=FGL83_00660
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	132688	133383	-	WP_147000646.1	WP_147000646.1		ribose-5-phosphate isomerase RpiA	rpiA	66530683	FGL83_RS00660	696	231	
gene	protein_coding	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	133433	134167	-						66530684	FGL83_RS00665	735		old_locus_tag=FGL83_00665
CDS	with_protein	GCF_007954605.1	Primary Assembly	chromosome		NZ_CP042387.1	133433	134167	-	WP_029509169.1	WP_029509169.1		amino acid ABC transporter ATP-binding protein		66530684	FGL83_RS00665	735	244	
