# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	69348	70898	+						61175888	C7M43_RS00370	1551		old_locus_tag=C7M43_00074
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	69348	70898	+				16S ribosomal RNA		61175888	C7M43_RS00370	1551		
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	71013	71085	+						61175889	C7M43_RS00375	73		old_locus_tag=C7M43_00075
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	71013	71085	+				tRNA-Ala		61175889	C7M43_RS00375	73		anticodon=TGC
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	71274	74189	+						61175890	C7M43_RS00380	2916		old_locus_tag=C7M43_00076
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	71274	74189	+				23S ribosomal RNA		61175890	C7M43_RS00380	2916		
gene	rRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	74288	74404	+					rrf	61175891	C7M43_RS00385	117		old_locus_tag=C7M43_00077
rRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	74288	74404	+				5S ribosomal RNA	rrf	61175891	C7M43_RS00385	117		
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	74535	74969	+					spx	61175892	C7M43_RS00390	435		old_locus_tag=C7M43_00078
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	74535	74969	+	WP_014325076.1	WP_014325076.1		transcriptional regulator Spx	spx	61175892	C7M43_RS00390	435	144	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	75026	75733	+						61175893	C7M43_RS00395	708		old_locus_tag=C7M43_00079
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	75026	75733	+	WP_011680318.1	WP_011680318.1		adaptor protein MecA		61175893	C7M43_RS00395	708	235	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	75800	76204	+						61175894	C7M43_RS00400	405		old_locus_tag=C7M43_00080
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	75800	76204	+	WP_011680317.1	WP_011680317.1		rhodanese-like domain-containing protein		61175894	C7M43_RS00400	405	134	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	76233	76415	-						61175895	C7M43_RS00405	183		old_locus_tag=C7M43_00081
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	76233	76415	-	WP_002815399.1	WP_002815399.1		DUF3042 family protein		61175895	C7M43_RS00405	183	60	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	76499	77242	+						61175896	C7M43_RS00410	744		old_locus_tag=C7M43_00082
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	76499	77242	+	WP_014325074.1	WP_014325074.1		glycerophosphoryl diester phosphodiesterase		61175896	C7M43_RS00410	744	247	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	77235	78128	+					miaA	61175897	C7M43_RS00415	894		old_locus_tag=C7M43_00083
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	77235	78128	+	WP_011680315.1	WP_011680315.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	61175897	C7M43_RS00415	894	297	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	78174	79001	-						61175898	C7M43_RS00420	828		old_locus_tag=C7M43_00084
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	78174	79001	-	WP_002815396.1	WP_002815396.1		hypothetical protein		61175898	C7M43_RS00420	828	275	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	79363	80520	+					metK	61175899	C7M43_RS00425	1158		old_locus_tag=C7M43_00085
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	79363	80520	+	WP_011680314.1	WP_011680314.1		methionine adenosyltransferase	metK	61175899	C7M43_RS00425	1158	385	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	80539	81498	+						61175900	C7M43_RS00430	960		old_locus_tag=C7M43_00086
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	80539	81498	+	WP_011680313.1	WP_011680313.1		ADP-ribosylglycohydrolase family protein		61175900	C7M43_RS00430	960	319	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	81516	82427	-						61175901	C7M43_RS00435	912		old_locus_tag=C7M43_00087
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	81516	82427	-	WP_011680312.1	WP_011680312.1		diacylglycerol kinase		61175901	C7M43_RS00435	912	303	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	82525	84039	-					ppcA	61175902	C7M43_RS00440	1515		old_locus_tag=C7M43_00088
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	82525	84039	-	WP_011680311.1	WP_011680311.1		phosphoenolpyruvate carboxylase	ppcA	61175902	C7M43_RS00440	1515	504	
gene	tRNA	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	84452	84523	+						61175903	C7M43_RS00445	72		old_locus_tag=C7M43_00089
tRNA		GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	84452	84523	+				tRNA-Asn		61175903	C7M43_RS00445	72		anticodon=GTT
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	84957	85346	+						61175904	C7M43_RS00450	390		old_locus_tag=C7M43_00090
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	84957	85346	+	WP_010286910.1	WP_010286910.1		DUF805 domain-containing protein		61175904	C7M43_RS00450	390	129	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	85401	87083	-						61175905	C7M43_RS00455	1683		old_locus_tag=C7M43_00091
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	85401	87083	-	WP_011680268.1	WP_011680268.1		ribonuclease J		61175905	C7M43_RS00455	1683	560	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87083	87295	-						61175906	C7M43_RS00460	213		old_locus_tag=C7M43_00092
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87083	87295	-	WP_011680267.1	WP_011680267.1		DNA-directed RNA polymerase subunit epsilon		61175906	C7M43_RS00460	213	70	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87434	87985	+						61175907	C7M43_RS00465	552		old_locus_tag=C7M43_00093
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87434	87985	+	WP_011680265.1	WP_011680265.1		TIGR00730 family Rossman fold protein		61175907	C7M43_RS00465	552	183	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87989	88465	+						61175908	C7M43_RS00470	477		old_locus_tag=C7M43_00094
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	87989	88465	+	WP_011680264.1	WP_011680264.1		MarR family winged helix-turn-helix transcriptional regulator		61175908	C7M43_RS00470	477	158	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	88551	89111	+					efp	61175909	C7M43_RS00475	561		old_locus_tag=C7M43_00095
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	88551	89111	+	WP_002815385.1	WP_002815385.1		elongation factor P	efp	61175909	C7M43_RS00475	561	186	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	89234	89686	+						61175910	C7M43_RS00480	453		old_locus_tag=C7M43_00096
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	89234	89686	+	WP_002815384.1	WP_002815384.1		Asp23/Gls24 family envelope stress response protein		61175910	C7M43_RS00480	453	150	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	89686	90099	+					nusB	61175911	C7M43_RS00485	414		old_locus_tag=C7M43_00097
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	89686	90099	+	WP_002815382.1	WP_002815382.1		transcription antitermination factor NusB	nusB	61175911	C7M43_RS00485	414	137	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	90192	90989	+						61175912	C7M43_RS00490	798		old_locus_tag=C7M43_00098
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	90192	90989	+	WP_011680263.1	WP_011680263.1		TatD family hydrolase		61175912	C7M43_RS00490	798	265	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	90982	91551	+					rnmV	61175913	C7M43_RS00495	570		old_locus_tag=C7M43_00099
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	90982	91551	+	WP_002815380.1	WP_002815380.1		ribonuclease M5	rnmV	61175913	C7M43_RS00495	570	189	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	91553	92440	+					rsmA	61175914	C7M43_RS00500	888		old_locus_tag=C7M43_00100
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	91553	92440	+	WP_011680262.1	WP_011680262.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	61175914	C7M43_RS00500	888	295	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	92545	92790	+						61175915	C7M43_RS00505	246		old_locus_tag=C7M43_00101
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	92545	92790	+	WP_002815378.1	WP_002815378.1		Veg family protein		61175915	C7M43_RS00505	246	81	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	92838	93680	+						61175916	C7M43_RS00510	843		old_locus_tag=C7M43_00102
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	92838	93680	+	WP_011680261.1	WP_011680261.1		zinc ABC transporter substrate-binding protein		61175916	C7M43_RS00510	843	280	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	93677	94381	+						61175917	C7M43_RS00515	705		old_locus_tag=C7M43_00103
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	93677	94381	+	WP_010288554.1	WP_010288554.1		ABC transporter ATP-binding protein		61175917	C7M43_RS00515	705	234	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	94374	95165	+						61175918	C7M43_RS00520	792		old_locus_tag=C7M43_00104
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	94374	95165	+	WP_002815374.1	WP_002815374.1		metal ABC transporter permease		61175918	C7M43_RS00520	792	263	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	95269	96102	+					purR	61175919	C7M43_RS00525	834		old_locus_tag=C7M43_00105
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	95269	96102	+	WP_011680260.1	WP_011680260.1		pur operon repressor	purR	61175919	C7M43_RS00525	834	277	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	96109	97482	+					glmU	61175920	C7M43_RS00530	1374		old_locus_tag=C7M43_00106
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	96109	97482	+	WP_025268382.1	WP_025268382.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU	61175920	C7M43_RS00530	1374	457	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	97597	98082	+						61175921	C7M43_RS00535	486		old_locus_tag=C7M43_00107
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	97597	98082	+	WP_011680258.1	WP_011680258.1		hypothetical protein		61175921	C7M43_RS00535	486	161	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	98093	98347	-						61175922	C7M43_RS00540	255		old_locus_tag=C7M43_00108
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	98093	98347	-	WP_010288725.1	WP_010288725.1		hypothetical protein		61175922	C7M43_RS00540	255	84	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	98767	100044	+					xseA	61175923	C7M43_RS00545	1278		old_locus_tag=C7M43_00109
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	98767	100044	+	WP_160215106.1	WP_160215106.1		exodeoxyribonuclease VII large subunit	xseA	61175923	C7M43_RS00545	1278	425	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	100037	100261	+						61175924	C7M43_RS00550	225		old_locus_tag=C7M43_00110
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	100037	100261	+	WP_002815368.1	WP_002815368.1		exodeoxyribonuclease VII small subunit		61175924	C7M43_RS00550	225	74	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	100254	101168	+						61175925	C7M43_RS00555	915		old_locus_tag=C7M43_00111
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	100254	101168	+	WP_011680256.1	WP_011680256.1		polyprenyl synthetase family protein		61175925	C7M43_RS00555	915	304	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	101165	102001	+						61175926	C7M43_RS00560	837		old_locus_tag=C7M43_00112
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	101165	102001	+	WP_011680255.1	WP_011680255.1		TlyA family RNA methyltransferase		61175926	C7M43_RS00560	837	278	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	101994	102449	+						61175927	C7M43_RS00565	456		old_locus_tag=C7M43_00113
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	101994	102449	+	WP_010282264.1	WP_010282264.1		arginine repressor		61175927	C7M43_RS00565	456	151	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	102486	104153	+					recN	61175928	C7M43_RS00570	1668		old_locus_tag=C7M43_00114
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	102486	104153	+	WP_011680254.1	WP_011680254.1		DNA repair protein RecN	recN	61175928	C7M43_RS00570	1668	555	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	104207	105514	-						61175929	C7M43_RS00575	1308		old_locus_tag=C7M43_00115
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	104207	105514	-	WP_011680253.1	WP_011680253.1		NCS2 family permease		61175929	C7M43_RS00575	1308	435	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	105668	107023	-						61175930	C7M43_RS00580	1356		old_locus_tag=C7M43_00116
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	105668	107023	-	WP_014325056.1	WP_014325056.1		MATE family efflux transporter		61175930	C7M43_RS00580	1356	451	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	107364	108026	+						61175931	C7M43_RS00585	663		old_locus_tag=C7M43_00117
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	107364	108026	+	WP_105296176.1	WP_105296176.1		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase		61175931	C7M43_RS00585	663	220	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	108023	109090	+					pepA	61175932	C7M43_RS00590	1068		old_locus_tag=C7M43_00118
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	108023	109090	+	WP_011680251.1	WP_011680251.1		glutamyl aminopeptidase	pepA	61175932	C7M43_RS00590	1068	355	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	109090	110262	+						61175933	C7M43_RS00595	1173		old_locus_tag=C7M43_00119
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	109090	110262	+	WP_011680250.1	WP_011680250.1		FtsW/RodA/SpoVE family cell cycle protein		61175933	C7M43_RS00595	1173	390	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	110259	110549	+						61175934	C7M43_RS00600	291		old_locus_tag=C7M43_00120
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	110259	110549	+	WP_002815350.1	WP_002815350.1		YlbG family protein		61175934	C7M43_RS00600	291	96	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	110571	111125	+					rsmD	61175935	C7M43_RS00605	555		old_locus_tag=C7M43_00121
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	110571	111125	+	WP_011680249.1	WP_011680249.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	61175935	C7M43_RS00605	555	184	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	111129	111617	+					coaD	61175936	C7M43_RS00610	489		old_locus_tag=C7M43_00122
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	111129	111617	+	WP_010290182.1	WP_010290182.1		pantetheine-phosphate adenylyltransferase	coaD	61175936	C7M43_RS00610	489	162	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	111601	112692	+						61175937	C7M43_RS00615	1092		old_locus_tag=C7M43_00123
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	111601	112692	+	WP_011680248.1	WP_011680248.1		PDZ domain-containing protein		61175937	C7M43_RS00615	1092	363	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	112757	113392	+						61175938	C7M43_RS00620	636		old_locus_tag=C7M43_00124
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	112757	113392	+	WP_011680247.1	WP_011680247.1		helix-hairpin-helix domain-containing protein		61175938	C7M43_RS00620	636	211	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	113394	115676	+						61175939	C7M43_RS00625	2283		old_locus_tag=C7M43_00125
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	113394	115676	+	WP_105296175.1	WP_105296175.1		DNA internalization-related competence protein ComEC/Rec2		61175939	C7M43_RS00625	2283	760	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	115645	116646	+					holA	61175940	C7M43_RS00630	1002		old_locus_tag=C7M43_00126
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	115645	116646	+	WP_011680245.1	WP_011680245.1		DNA polymerase III subunit delta	holA	61175940	C7M43_RS00630	1002	333	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	116694	117779	+					dinB	61175941	C7M43_RS00635	1086		old_locus_tag=C7M43_00127
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	116694	117779	+	WP_059442465.1	WP_059442465.1		DNA polymerase IV	dinB	61175941	C7M43_RS00635	1086	361	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	117819	118799	+						61175942	C7M43_RS00640	981		old_locus_tag=C7M43_00128
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	117819	118799	+	WP_011680243.1	WP_011680243.1		bifunctional oligoribonuclease/PAP phosphatase NrnA		61175942	C7M43_RS00640	981	326	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	118799	120163	+						61175943	C7M43_RS00645	1365		old_locus_tag=C7M43_00129
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	118799	120163	+	WP_011680242.1	WP_011680242.1		DEAD/DEAH box helicase		61175943	C7M43_RS00645	1365	454	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	120219	120470	-					rpsT	61175944	C7M43_RS00650	252		old_locus_tag=C7M43_00130
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	120219	120470	-	WP_002815336.1	WP_002815336.1		30S ribosomal protein S20	rpsT	61175944	C7M43_RS00650	252	83	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	120520	120789	-					rpsO	61175945	C7M43_RS00655	270		old_locus_tag=C7M43_00131
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	120520	120789	-	WP_011680241.1	WP_011680241.1		30S ribosomal protein S15	rpsO	61175945	C7M43_RS00655	270	89	
gene	protein_coding	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	121010	121318	+					gatC	61175946	C7M43_RS00660	309		old_locus_tag=C7M43_00132
CDS	with_protein	GCF_009913915.1	Primary Assembly	chromosome		NZ_CP028251.1	121010	121318	+	WP_025268372.1	WP_025268372.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC	61175946	C7M43_RS00660	309	102	
