# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	63623	64063	+	WP_004899158.1	WP_004899158.1		SUF system NifU family Fe-S cluster assembly protein		61101476	FGL72_RS00360	441	146	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	64068	65498	+					sufB	61101477	FGL72_RS00365	1431		old_locus_tag=FGL72_00365
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	64068	65498	+	WP_085699552.1	WP_085699552.1		Fe-S cluster assembly protein SufB	sufB	61101477	FGL72_RS00365	1431	476	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	65499	65804	+						61101478	FGL72_RS00370	306		old_locus_tag=FGL72_00370
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	65499	65804	+	WP_004899151.1	WP_004899151.1		metal-sulfur cluster assembly factor		61101478	FGL72_RS00370	306	101	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	66111	67289	+						61101479	FGL72_RS00375	1179		old_locus_tag=FGL72_00375
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	66111	67289	+	WP_085699554.1	WP_085699554.1		2-isopropylmalate synthase		61101479	FGL72_RS00375	1179	392	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	67282	68352	+					leuB	61101480	FGL72_RS00380	1071		old_locus_tag=FGL72_00380
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	67282	68352	+	WP_085699556.1	WP_085699556.1		3-isopropylmalate dehydrogenase	leuB	61101480	FGL72_RS00380	1071	356	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	68349	69716	+					leuC	61101481	FGL72_RS00385	1368		old_locus_tag=FGL72_00385
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	68349	69716	+	WP_085699558.1	WP_085699558.1		3-isopropylmalate dehydratase large subunit	leuC	61101481	FGL72_RS00385	1368	455	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	69733	70317	+					leuD	61101482	FGL72_RS00390	585		old_locus_tag=FGL72_00390
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	69733	70317	+	WP_085699560.1	WP_085699560.1		3-isopropylmalate dehydratase small subunit	leuD	61101482	FGL72_RS00390	585	194	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	70433	71227	+						61101483	FGL72_RS00395	795		old_locus_tag=FGL72_00395
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	70433	71227	+	WP_133286002.1	WP_133286002.1		Sua5/YciO/YrdC/YwlC family protein		61101483	FGL72_RS00395	795	264	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	71257	72282	+						61101484	FGL72_RS00400	1026		old_locus_tag=FGL72_00400
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	71257	72282	+	WP_085699562.1	WP_085699562.1		HoxN/HupN/NixA family nickel/cobalt transporter		61101484	FGL72_RS00400	1026	341	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	72469	73158	+						61101485	FGL72_RS00405	690		old_locus_tag=FGL72_00405
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	72469	73158	+	WP_004899129.1	WP_004899129.1		response regulator transcription factor		61101485	FGL72_RS00405	690	229	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	73151	74434	+						61101486	FGL72_RS00410	1284		old_locus_tag=FGL72_00410
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	73151	74434	+	WP_004899127.1	WP_004899127.1		HAMP domain-containing histidine kinase		61101486	FGL72_RS00410	1284	427	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	74486	75352	+						61101487	FGL72_RS00415	867		old_locus_tag=FGL72_00415
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	74486	75352	+	WP_004899126.1	WP_004899126.1		trypsin-like peptidase domain-containing protein		61101487	FGL72_RS00415	867	288	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	75542	76873	+					fucP	61101488	FGL72_RS00420	1332		old_locus_tag=FGL72_00420
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	75542	76873	+	WP_004905471.1	WP_004905471.1		L-fucose:H+ symporter permease	fucP	61101488	FGL72_RS00420	1332	443	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	76895	77281	+						61101489	FGL72_RS00425	387		old_locus_tag=FGL72_00425
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	76895	77281	+	WP_085699564.1	WP_085699564.1		VOC family protein		61101489	FGL72_RS00425	387	128	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	77315	77644	-						61101490	FGL72_RS00430	330		old_locus_tag=FGL72_00430
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	77315	77644	-	WP_004905475.1	WP_004905475.1		thioredoxin family protein		61101490	FGL72_RS00430	330	109	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	78154	79035	+						61101491	FGL72_RS00435	882		old_locus_tag=FGL72_00435
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	78154	79035	+	WP_004905477.1	WP_004905477.1		homoserine O-succinyltransferase		61101491	FGL72_RS00435	882	293	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	79051	80160	+						61101492	FGL72_RS00440	1110		old_locus_tag=FGL72_00440
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	79051	80160	+	WP_085699567.1	WP_085699567.1		PLP-dependent aspartate aminotransferase family protein		61101492	FGL72_RS00440	1110	369	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	80157	81308	+						61101493	FGL72_RS00445	1152		old_locus_tag=FGL72_00445
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	80157	81308	+	WP_004905483.1	WP_004905483.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		61101493	FGL72_RS00445	1152	383	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	81305	82435	+						61101494	FGL72_RS00450	1131		old_locus_tag=FGL72_00450
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	81305	82435	+	WP_004906803.1	WP_004906803.1		vitamin B12 independent methionine synthase		61101494	FGL72_RS00450	1131	376	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	82508	82984	+						61101495	FGL72_RS00455	477		old_locus_tag=FGL72_00455
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	82508	82984	+	WP_004899110.1	WP_004899110.1		S-ribosylhomocysteine lyase		61101495	FGL72_RS00455	477	158	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	83432	84559	+						61101496	FGL72_RS00460	1128		old_locus_tag=FGL72_00460
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	83432	84559	+	WP_085699569.1	WP_085699569.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase		61101496	FGL72_RS00460	1128	375	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	84726	86327	+						61101497	FGL72_RS00465	1602		old_locus_tag=FGL72_00465
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	84726	86327	+	WP_085699571.1	WP_085699571.1		peptide ABC transporter substrate-binding protein		61101497	FGL72_RS00465	1602	533	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	86351	87064	+						61101498	FGL72_RS00470	714		old_locus_tag=FGL72_00470
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	86351	87064	+	WP_040177411.1	WP_040177411.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein		61101498	FGL72_RS00470	714	237	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	87203	89047	+						61101499	FGL72_RS00475	1845		old_locus_tag=FGL72_00475
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	87203	89047	+	WP_085699572.1	WP_085699572.1		APC family permease		61101499	FGL72_RS00475	1845	614	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	89142	89315	+						61103321	FGL72_RS09690	174		
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	89142	89315	+	WP_004899099.1	WP_004899099.1		hypothetical protein		61103321	FGL72_RS09690	174	57	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	89352	90083	-						61101500	FGL72_RS00480	732		old_locus_tag=FGL72_00480
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	89352	90083	-	WP_085699574.1	WP_085699574.1		glutamine amidotransferase		61101500	FGL72_RS00480	732	243	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	90083	91441	-						61101501	FGL72_RS00485	1359		old_locus_tag=FGL72_00485
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	90083	91441	-	WP_004905517.1	WP_004905517.1		Mur ligase family protein		61101501	FGL72_RS00485	1359	452	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	91672	92277	+						61101502	FGL72_RS00490	606		old_locus_tag=FGL72_00490
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	91672	92277	+	WP_004899095.1	WP_004899095.1		thymidine kinase		61101502	FGL72_RS00490	606	201	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	92349	93422	+					prfA	61101503	FGL72_RS00495	1074		old_locus_tag=FGL72_00495
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	92349	93422	+	WP_085699576.1	WP_085699576.1		peptide chain release factor 1	prfA	61101503	FGL72_RS00495	1074	357	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	93424	94422	+					prmC	61101504	FGL72_RS00500	999		old_locus_tag=FGL72_00500
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	93424	94422	+	WP_004906788.1	WP_004906788.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC	61101504	FGL72_RS00500	999	332	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	94452	95462	+						61101505	FGL72_RS00505	1011		old_locus_tag=FGL72_00505
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	94452	95462	+	WP_004906784.1	WP_004906784.1		L-threonylcarbamoyladenylate synthase		61101505	FGL72_RS00505	1011	336	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	95674	95943	+						61101506	FGL72_RS00510	270		old_locus_tag=FGL72_00510
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	95674	95943	+	WP_004899089.1	WP_004899089.1		phosphocarrier protein HPr		61101506	FGL72_RS00510	270	89	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	95946	97661	+					ptsP	61101507	FGL72_RS00515	1716		old_locus_tag=FGL72_00515
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	95946	97661	+	WP_004899085.1	WP_004899085.1		phosphoenolpyruvate--protein phosphotransferase	ptsP	61101507	FGL72_RS00515	1716	571	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	97770	98255	+						61101508	FGL72_RS00520	486		old_locus_tag=FGL72_00520
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	97770	98255	+	WP_004899084.1	WP_004899084.1		RNA polymerase sigma factor		61101508	FGL72_RS00520	486	161	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	98245	99273	+						61101509	FGL72_RS00525	1029		old_locus_tag=FGL72_00525
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	98245	99273	+	WP_004899082.1	WP_004899082.1		anti sigma factor C-terminal domain-containing protein		61101509	FGL72_RS00525	1029	342	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	99354	100064	+					tsaB	61101510	FGL72_RS00530	711		old_locus_tag=FGL72_00530
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	99354	100064	+	WP_085699578.1	WP_085699578.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	61101510	FGL72_RS00530	711	236	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100048	100605	+					rimI	61101511	FGL72_RS00535	558		old_locus_tag=FGL72_00535
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100048	100605	+	WP_004899074.1	WP_004899074.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	61101511	FGL72_RS00535	558	185	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100580	100990	+					rimI	61101512	FGL72_RS00540	411		old_locus_tag=FGL72_00540
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100580	100990	+	WP_024047330.1	WP_024047330.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	61101512	FGL72_RS00540	411	136	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100993	102009	+					tsaD	61101513	FGL72_RS00545	1017		old_locus_tag=FGL72_00545
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	100993	102009	+	WP_085699580.1	WP_085699580.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	61101513	FGL72_RS00545	1017	338	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	102164	102814	+						61101514	FGL72_RS00550	651		old_locus_tag=FGL72_00550
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	102164	102814	+	WP_004899069.1	WP_004899069.1		redox-sensing transcriptional repressor Rex		61101514	FGL72_RS00550	651	216	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	102820	103857	+						61101515	FGL72_RS00555	1038		old_locus_tag=FGL72_00555
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	102820	103857	+	WP_004905568.1	WP_004905568.1		peptidoglycan bridge formation glycyltransferase FemA/FemB family protein		61101515	FGL72_RS00555	1038	345	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	104047	104865	+						61101516	FGL72_RS00560	819		old_locus_tag=FGL72_00560
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	104047	104865	+	WP_036058290.1	WP_036058290.1		HAD-IIB family hydrolase		61101516	FGL72_RS00560	819	272	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	104914	105396	-						61101517	FGL72_RS00565	483		old_locus_tag=FGL72_00565
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	104914	105396	-	WP_004899061.1	WP_004899061.1		aromatic acid exporter family protein		61101517	FGL72_RS00565	483	160	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	105521	106258	+						61101518	FGL72_RS00570	738		old_locus_tag=FGL72_00570
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	105521	106258	+	WP_085699582.1	WP_085699582.1		nitroreductase family protein		61101518	FGL72_RS00570	738	245	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	106287	106742	-						61101519	FGL72_RS00575	456		old_locus_tag=FGL72_00575
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	106287	106742	-	WP_133286005.1	WP_133286005.1		ImmA/IrrE family metallo-endopeptidase		61101519	FGL72_RS00575	456	151	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	106726	107106	-						61101520	FGL72_RS00580	381		old_locus_tag=FGL72_00580
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	106726	107106	-	WP_004899048.1	WP_004899048.1		helix-turn-helix domain-containing protein		61101520	FGL72_RS00580	381	126	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	107260	107472	+						61101521	FGL72_RS00585	213		old_locus_tag=FGL72_00585
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	107260	107472	+	WP_085699586.1	WP_085699586.1		helix-turn-helix domain-containing protein		61101521	FGL72_RS00585	213	70	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	107789	111064	+						61101522	FGL72_RS00590	3276		old_locus_tag=FGL72_00590
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	107789	111064	+	WP_186727980.1	WP_186727980.1		KxYKxGKxW signal peptide domain-containing protein		61101522	FGL72_RS00590	3276	1091	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	111193	112173	+						61101523	FGL72_RS00595	981		old_locus_tag=FGL72_00595
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	111193	112173	+	WP_085699592.1	WP_085699592.1		class I mannose-6-phosphate isomerase		61101523	FGL72_RS00595	981	326	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	112379	113329	+						61101524	FGL72_RS00600	951		old_locus_tag=FGL72_00600
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	112379	113329	+	WP_004901562.1	WP_004901562.1		mannose/fructose/sorbose PTS transporter subunit IIA		61101524	FGL72_RS00600	951	316	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	113361	114170	+						61101525	FGL72_RS00605	810		old_locus_tag=FGL72_00605
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	113361	114170	+	WP_004901559.1	WP_004901559.1		PTS mannose/fructose/sorbose transporter subunit IIC		61101525	FGL72_RS00605	810	269	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	114185	115096	+						61101526	FGL72_RS00610	912		old_locus_tag=FGL72_00610
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	114185	115096	+	WP_036058395.1	WP_036058395.1		PTS system mannose/fructose/sorbose family transporter subunit IID		61101526	FGL72_RS00610	912	303	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	115239	115616	+						61101527	FGL72_RS00615	378		old_locus_tag=FGL72_00615
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	115239	115616	+	WP_004901554.1	WP_004901554.1		DUF956 family protein		61101527	FGL72_RS00615	378	125	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	115616	116449	+						61101528	FGL72_RS00620	834		old_locus_tag=FGL72_00620
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	115616	116449	+	WP_004905442.1	WP_004905442.1		YitT family protein		61101528	FGL72_RS00620	834	277	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	116600	116884	+					groES	61101529	FGL72_RS00625	285		old_locus_tag=FGL72_00625
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	116600	116884	+	WP_004901550.1	WP_004901550.1		co-chaperone GroES	groES	61101529	FGL72_RS00625	285	94	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	116960	118579	+					groL	61101530	FGL72_RS00630	1620		old_locus_tag=FGL72_00630
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	116960	118579	+	WP_004906732.1	WP_004906732.1		chaperonin GroEL	groL	61101530	FGL72_RS00630	1620	539	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	118716	119126	+						61101531	FGL72_RS00635	411		old_locus_tag=FGL72_00635
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	118716	119126	+	WP_012305410.1	WP_012305410.1		flavodoxin		61101531	FGL72_RS00635	411	136	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	119238	119681	+						61101532	FGL72_RS00640	444		old_locus_tag=FGL72_00640
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	119238	119681	+	WP_146992291.1	WP_146992291.1		DUF3290 domain-containing protein		61101532	FGL72_RS00640	444	147	
gene	protein_coding	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	119678	120322	+						61101533	FGL72_RS00645	645		old_locus_tag=FGL72_00645
CDS	with_protein	GCF_007954785.1	Primary Assembly	chromosome		NZ_CP042410.1	119678	120322	+	WP_004905436.1	WP_004905436.1		DUF421 domain-containing protein		61101533	FGL72_RS00645	645	214	
